category,raw_reviews,analyze_reviews,Positive,Neutral,Negative,trust,surprise,joy,anticipation,TopKeyword
Trek1500,  bang for buck get the      rather than the      and save a few hundred bucks to upgrade the wheels  efficient power transfer  no perceived flex or whipping around the bottom bracket   corners confidently   cm frame great for taller guys with more weight  new   sp     groupset quick  effective and allows easy upgrades  or hand me downs if it ends up a training bike       price of    sl but more than     the ride,bang buck get rather save hundred bucks upgrade wheels efficient power transfer perceived flex whipping around bottom bracket corners confidently frame great taller guys weight new groupset quick effective allows easy upgrades hand downs ends training bike price ride,0.412,0.588,0.0,0.1379310344827586,0.1034482758620689,0.0689655172413793,0.0689655172413793,"['bang', 'ride', 'save', 'hundred', 'wheels', 'efficient', 'power', 'transfer', 'perceived', 'flex']"
Trek1500,comfortable  fast  and some ultegra for cheap ,comfortable fast ultegra cheap,0.524,0.476,0.0,0.0,0.0,0.0,,"['comfortable', 'cheap', 'fast', 'ultegra']"
Trek1500,for the price  it is amazing  perfect entry racing bike,price amazing perfect entry racing bike,0.652,0.348,0.0,0.25,0.0,0.25,0.25,"['price', 'bike', 'amazing', 'perfect', 'entry', 'racing']"
Trek1500,strong aluminum frame for a big guy  the bike really fits me well ,strong aluminum frame big guy bike really fits well,0.448,0.552,0.0,0.0,0.0,0.0,,"['strong', 'aluminum', 'frame', 'big', 'guy', 'bike', 'fits']"
Trek1500,beautiful looking bike that rides like a dream      components ,beautiful looking bike rides like dream components,0.677,0.323,0.0,0.0,0.0,0.5,,"['beautiful', 'components', 'bike', 'rides', 'dream']"
Trek1500,nice paint job  typical taiwanese   discovery channel colors  bontrager race lite stem  bontrager race fork  very easy to make it look like a discovery channel team bike,nice paint job typical taiwanese discovery channel colors bontrager race lite stem bontrager race fork easy make look like discovery channel team bike,0.291,0.709,0.0,0.25,0.0,0.0,,"['discovery', 'channel', 'bontrager', 'race', 'nice', 'bike', 'paint', 'job', 'typical', 'taiwanese']"
Trek1500,  seems to be exceedingly adept at passing bikes     times the price  most notably litespeed blades    slr aluminum geometry is very responsive and stiff for thrilling climbing descending   merely glimpsing the paint job excites you to the point of entering any and all centuries ironman distance events   quality to win races without the price to ruin marriages,seems exceedingly adept passing bikes times price notably litespeed blades slr aluminum geometry responsive stiff thrilling climbing descending merely glimpsing paint job excites point entering centuries ironman distance events quality win races without price ruin marriages,0.334,0.666,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,"['marriages', 'price', 'exceedingly', 'adept', 'passing', 'bikes', 'times', 'notably', 'litespeed', 'blades']"
Trek1500,comfortable  fast  fun  fastest bike i ve ever had  great bike for the price break ,comfortable fast fun fastest bike ever great bike price break,0.605,0.395,0.0,0.0,0.25,0.25,0.25,"['comfortable', 'break', 'bike', 'fast', 'fun', 'fastest', 'great', 'price']"
Trek1500,nice frame  nice looks  and overall a nice package  if people pass me  it s not the bikes fault  ,nice frame nice looks overall nice package people pass bikes fault,0.464,0.387,0.149,0.0,0.0,0.0,,"['nice', 'fault', 'frame', 'package', 'people', 'pass', 'bikes']"
Trek1500,smooth shifting  carbon fork and seatpost ,smooth shifting carbon fork seatpost,0.0,1.0,0.0,0.0,0.0,0.0,,"['smooth', 'seatpost', 'shifting', 'carbon', 'fork']"
Trek1500,solid frame  carbon fiber fork and seat post  great climber ,solid frame carbon fiber fork seat post great climber,0.449,0.551,0.0,0.0,0.0,0.0,,"['solid', 'climber', 'frame', 'carbon', 'fiber', 'fork', 'seat', 'post', 'great']"
Trek1500,very stiff  it s great to be able to feel every pedal stroke  knowing that your hard work is paying off ,stiff great able feel every pedal stroke knowing hard work paying,0.283,0.621,0.097,0.0,0.0,0.0,,"['stiff', 'paying', 'great', 'feel', 'pedal', 'stroke', 'knowing', 'hard', 'work']"
Trek1500,quality  looks  excellent components for the price ,quality looks excellent components price,0.481,0.519,0.0,0.3333333333333333,0.0,0.3333333333333333,,"['quality', 'price', 'excellent', 'components']"
Trek1500,handling is superb  much better ride than my old road bike and it climbs better than my tri bike  shimano     shifters work perfectly  a great value for the money ,handling superb much better ride old road bike climbs better tri bike shimano shifters work perfectly great value money,0.613,0.387,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['handling', 'money', 'bike', 'superb', 'ride', 'road', 'climbs', 'tri', 'shimano', 'shifters']"
Trek1500,for the price you will probably not find a better equiped bike  solid     and bontrager components  especially a name brand  trust me i looked ,price probably find better equiped bike solid bontrager components especially name brand trust looked,0.423,0.577,0.0,0.5,0.0,0.0,,"['price', 'looked', 'find', 'equiped', 'bike', 'solid', 'bontrager', 'components', 'brand', 'trust']"
Trek1500,carbon fork and seat post smooth out bumps i used to experience on all aluminum road bikes and hybrids ,carbon fork seat post smooth bumps used experience aluminum road bikes hybrids,0.0,1.0,0.0,0.0,0.0,0.0,,"['carbon', 'hybrids', 'fork', 'seat', 'post', 'smooth', 'bumps', 'experience', 'aluminum', 'road']"
Trek1500,derailers  carbon seatpost and carbon fork ,derailers carbon seatpost carbon fork,0.0,1.0,0.0,0.0,0.0,0.0,,"['derailers', 'fork', 'carbon', 'seatpost']"
Trek1500,value  value  value  a lot of bike for the money  other reveiws mention the brakes but unless i a b these with another set i really don t notice a huge performance issue  i ll try better pads later but right now the stock units stop the bike just fine i m a bigger rider and was wondering what to expect with the wheels but so far after      miles they still roll true ,value value value lot bike money reveiws mention brakes unless another set really notice huge performance issue try better pads later right stock units stop bike fine bigger rider wondering expect wheels far miles still roll true,0.356,0.598,0.045,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['bike', 'true', 'lot', 'money', 'reveiws', 'mention', 'brakes', 'set', 'notice', 'huge']"
Trek1500,ride  price  componentry,ride price componentry,0.0,1.0,0.0,0.0,0.0,0.0,,"['ride', 'componentry', 'price']"
Trek1500,excellent construction  sharp graphics  quality components  handling on par with much more expensive bikes ,excellent construction sharp graphics quality components handling par much expensive bikes,0.27,0.73,0.0,0.3333333333333333,0.0,0.3333333333333333,,"['excellent', 'bikes', 'construction', 'sharp', 'graphics', 'quality', 'components', 'handling', 'par', 'expensive']"
Trek1500,wheels  components  seat post  fork,wheels components seat post fork,0.0,1.0,0.0,0.0,0.0,0.0,,"['wheels', 'fork', 'components', 'seat', 'post']"
Trek1500,the components   eventhough i upgraded mine  the handling  frame geometry and lightness for the price range ,components eventhough upgraded mine handling frame geometry lightness price range,0.0,1.0,0.0,0.0,0.0,0.0,,"['components', 'range', 'eventhough', 'upgraded', 'mine', 'handling', 'frame', 'geometry', 'lightness', 'price']"
Trek1500,carbon fork and seat post  ultegra front and rear  light bike ,carbon fork seat post ultegra front rear light bike,0.0,1.0,0.0,0.0,0.0,0.0,,"['carbon', 'bike', 'fork', 'seat', 'post', 'ultegra', 'front', 'rear', 'light']"
Trek1500,handling  ride  control,handling ride control,0.0,1.0,0.0,0.0,0.0,0.0,,"['handling', 'control', 'ride']"
Trek1500,the trek      is a technical advance from the      schwinn     aluminum i ve been riding  more speeds and a wider range of gears than my previous schwinn       as compared to     nice for the climbs  a well matched set of components  the      has a carbon fibre seat post  nice carbon fibre fork  frame is comfortable and responsive  nice response when standing for climbs  reasonably stiff without being punishing no problems with wheels  but i m fastidious about not hammering them on road surfaces  bontrager tires work for me  i m not racing  but the next set will be lighter  this bike is an excellent match for my needs  a light fast  responsive training bike with nice details  fit finish at a good price point ,trek technical advance schwinn aluminum riding speeds wider range gears previous schwinn compared nice climbs well matched set components carbon fibre seat post nice carbon fibre fork frame comfortable responsive nice response standing climbs reasonably stiff without punishing problems wheels fastidious hammering road surfaces bontrager tires work racing next set lighter bike excellent match needs light fast responsive training bike nice details fit finish good price point,0.399,0.601,0.0,0.16,0.08,0.12,0.16,"['nice', 'carbon', 'fibre', 'schwinn', 'climbs', 'set', 'responsive', 'bike', 'trek', 'point']"
Trek1500,componentry at this price level is excellent  the frame geometry is race proven  and if it fits you well  go for it ,componentry price level excellent frame geometry race proven fits well,0.42,0.58,0.0,0.375,0.0,0.125,,"['componentry', 'price', 'level', 'excellent', 'frame', 'geometry', 'race', 'proven', 'fits']"
Trek1500,the ultegra rear derailluer is a definite plus and the wheels are strong  of course i am a     lb     year old ,ultegra rear derailluer definite plus wheels strong course year old,0.403,0.597,0.0,0.0,0.0,0.0,,"['ultegra', 'rear', 'derailluer', 'definite', 'wheels', 'strong', 'year']"
Trek1500,durable  good standard components  i can keep up with the expensive bikes ,durable good standard components keep expensive bikes,0.326,0.674,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['durable', 'bikes', 'good', 'standard', 'components', 'expensive']"
Trek1500,excellent shifting after the f  der  change good balance and value good geometrycomfortable ridefast wheelsaccommodate a   cc tire  for heavier guys and wheel durability   few bikes could handle the wider rubber i like the wider handlebars and the triple crank option ,excellent shifting der change good balance value good geometrycomfortable ridefast wheelsaccommodate tire heavier guys wheel durability bikes could handle wider rubber like wider handlebars triple crank option,0.396,0.604,0.0,0.2105263157894736,0.1052631578947368,0.1578947368421052,0.1052631578947368,"['excellent', 'option', 'good', 'wider', 'shifting', 'der', 'change', 'balance', 'geometrycomfortable', 'ridefast']"
Trek1500,great platform to upgrade from  stiff frame  great for climbing  sprinting  frame geometry perfect for me  durable drivetrain,great platform upgrade stiff frame great climbing sprinting frame geometry perfect durable drivetrain,0.543,0.457,0.0,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,"['drivetrain', 'great', 'frame', 'platform', 'upgrade', 'stiff', 'climbing', 'sprinting', 'geometry', 'perfect']"
Trek1500,quality  component set  carbon fork and seat post ,quality component set carbon fork seat post,0.0,1.0,0.0,0.0,0.0,0.0,,"['quality', 'post', 'component', 'set', 'carbon', 'fork', 'seat']"
Trek1500,beautiful paintgreat wheelsgood componentryexcellent bike for the money,beautiful paintgreat wheelsgood componentryexcellent bike money,0.438,0.562,0.0,0.125,0.125,0.25,0.125,"['beautiful', 'money', 'paintgreat', 'wheelsgood', 'componentryexcellent', 'bike']"
Trek1500,sti shifters are great  i prefer the shimano setup to my friend s campy shifters  heresy but true  excellent price   quality balance ,sti shifters great prefer shimano setup friend campy shifters heresy true excellent price quality balance,0.556,0.444,0.0,0.3076923076923077,0.0,0.2307692307692307,,"['sti', 'balance', 'shifters', 'great', 'prefer', 'shimano', 'setup', 'friend', 'campy', 'heresy']"
Trek1500,strong component set for the money  nice paint job  great geometry for people with long torso  i m     and i fit a      i like the bontrager handlebars and saddle a lot ,strong component set money nice paint job great geometry people long torso fit like bontrager handlebars saddle lot,0.539,0.461,0.0,0.125,0.125,0.125,0.25,"['strong', 'lot', 'component', 'set', 'money', 'nice', 'paint', 'job', 'great', 'geometry']"
Trek1500,carbon fork  spoke design  light frame for aluminum  components for the price,carbon fork spoke design light frame aluminum components price,0.0,1.0,0.0,0.0,0.0,0.0,,"['carbon', 'price', 'fork', 'spoke', 'design', 'light', 'frame', 'aluminum', 'components']"
Trek1500,carbon oclv fork  great frame worthy of upgrading later  sweet paint scheme,carbon oclv fork great frame worthy upgrading later sweet paint scheme,0.556,0.444,0.0,0.25,0.125,0.125,0.125,"['carbon', 'scheme', 'oclv', 'fork', 'great', 'frame', 'worthy', 'upgrading', 'sweet', 'paint']"
Trek1500,the components ,component,0.0,1.0,0.0,0.0,0.0,0.0,,['component']
Trek1500,frame  fork  ultegra rear  sturdy wheel set  great value,frame fork ultegra rear sturdy wheel set great value,0.481,0.519,0.0,0.0,0.0,0.0,,"['frame', 'fork', 'ultegra', 'rear', 'sturdy', 'wheel', 'set', 'great']"
